충전소명,충전소위치상세,설치시도명,휴점일,이용가능시작시각,이용가능종료시각,완속충전가능여부,급속충전가능여부,급속충전타입구분,완속충전기대수,급속충전기대수,주차료부과여부,소재지도로명주소,소재지지번주소,관리업체명,관리업체전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명
향남신영지웰아파트,경기도 화성시 향남읍 행정중앙1로 63 향남신영지웰 지하1층주차장,경기도,-,00:00,00:00,Y,N,AC완속,1,0,Y,경기도 화성시 향남읍 행정중앙1로 63,경기도 화성시 향남읍 행정리 492번지 향남시범살구꽃마을신영지웰아파트,에스트래픽,1566-1704,37.1274634331,126.9219592010,2020-09-05,5530000,경기도 화성시
향남신영지웰아파트,경기도 화성시 향남읍 행정중앙1로 63 향남신영지웰 지하1층주차장,경기도,-,00:00,00:00,Y,N,AC완속,1,0,Y,경기도 화성시 향남읍 행정중앙1로 63,경기도 화성시 향남읍 행정리 492번지 향남시범살구꽃마을신영지웰아파트,에스트래픽,1566-1704,37.1274634331,126.9219592010,2020-09-05,5530000,경기도 화성시
향남신영지웰아파트,경기도 화성시 향남읍 행정중앙1로 63 향남신영지웰 지하1층주차장,경기도,-,00:00,00:00,Y,N,AC완속,1,0,Y,경기도 화성시 향남읍 행정중앙1로 63,경기도 화성시 향남읍 행정리 492번지 향남시범살구꽃마을신영지웰아파트,에스트래픽,1566-1704,37.1274634331,126.9219592010,2020-09-05,5530000,경기도 화성시
CU 화성우정석천점,경기도 화성시 우정읍 기아자동차로 366(우정읍 석천리),경기도,-,00:00,00:00,N,Y,DC차데모+DC콤보,0,1,Y,경기도 화성시 우정읍 기아자동차로 366,경기도 화성시 우정읍 석천리 459-2번지,에스트래픽,1566-1704,37.05575299,126.7779692,2020-09-05,5530000,경기도 화성시
광주시민체육관,주차장,경기도,연중무휴,00:00,23:59,N,Y,DC콤보,0,1,N,경기도 광주시 오포읍 청석로 85,경기도 광주시 오포읍 양벌리 33-2,환경부(한국자동차환경협회),1661-9408,37.3956312612,127.2586309504,2020-10-06,5540000,경기도 광주시
광주시민체육관,주차장,경기도,연중무휴,00:00,23:59,N,Y,DC콤보,0,1,N,경기도 광주시 오포읍 청석로 85,경기도 광주시 오포읍 양벌리 33-2,환경부(한국자동차환경협회),1661-9408,37.3956312612,127.2586309504,2020-10-06,5540000,경기도 광주시
광주시 오포읍사무소,주차장,경기도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,0,1,N,경기도 광주시 오포읍 오포로 859번길 29,경기도 광주시 오포읍 추자리 102-16,지엔텔,1544-4279,37.3661518972,127.2286223856,2020-10-06,5540000,경기도 광주시
광남생활체육공원,주차장,경기도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,0,1,N,경기도 광주시 장지7길 63-2,경기도 광주시 장지동 92-5,환경부(한국자동차환경협회),1661-9408,37.3894973787,127.2360625131,2020-10-06,5540000,경기도 광주시
광남생활체육공원,주차장,경기도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,0,1,N,경기도 광주시 장지7길 63-2,경기도 광주시 장지동 92-5,환경부(한국자동차환경협회),1661-9408,37.3894973787,127.2360625131,2020-10-06,5540000,경기도 광주시
초월읍사무소,주차장,경기도,연중무휴,00:00,23:59,Y,N,AC완속,1,0,Y,경기도 광주시 초월읍 경충대로 1241,경기도 광주시 초월읍 대쌍령리 211-2,한국전기차충전서비스,1522-1782,37.385238,127.287923,2020-10-06,5540000,경기도 광주시
광주시 산장모텔,주차장,경기도,별도확인,00:00,23:59,Y,N,AC완속,1,0,N,경기도 광주시 초월읍 경충대로 1305-34,경기도 광주시 초월읍 대쌍령리 352-1,차지비,1600-4047,37.3896498465,127.2832457519,2020-10-06,5540000,경기도 광주시
광주시 산장모텔,주차장,경기도,별도확인,00:00,23:59,Y,N,AC완속,1,0,N,경기도 광주시 초월읍 경충대로 1305-34,경기도 광주시 초월읍 대쌍령리 352-1,차지비,1600-4047,37.3896498465,127.2832457519,2020-10-06,5540000,경기도 광주시
곤지암 공공하수처리시설,주차장,경기도,별도확인,00:00,23:59,Y,N,AC완속,1,0,N,경기도 광주시 초월읍 현산로 130-24,경기도 광주시 초월읍 도평리 8-1,한국전기차충전서비스,1522-1782,37.399601,127.294382,2020-10-06,5540000,경기도 광주시
곤지암 공공하수처리시설,주차장,경기도,별도확인,00:00,23:59,N,Y,DC차데모+DC콤보,0,1,N,경기도 광주시 초월읍 현산로 130-24,경기도 광주시 초월읍 도평리 8-1,한국전기차충전서비스,1522-1782,37.399601,127.294382,2020-10-06,5540000,경기도 광주시
위더스요양병원,주차장,경기도,별도확인,09:00,18:00,Y,N,AC완속,1,0,N,경기도 광주시 초월읍 경충대로 974-56,경기도 광주시 초월읍 산이리 103-1,제주전기자동차서비스,1670-2690,37.3663681553,127.3124801683,2020-10-06,5540000,경기도 광주시
위더스요양병원,주차장,경기도,별도확인,09:00,18:00,Y,N,AC완속,1,0,N,경기도 광주시 초월읍 경충대로 974-56,경기도 광주시 초월읍 산이리 103-1,제주전기자동차서비스,1670-2690,37.3663681553,127.3124801683,2020-10-06,5540000,경기도 광주시
광주 공공하수처리시설,주차장,경기도,별도확인,00:00,23:59,N,Y,DC차데모+DC콤보,0,1,N,경기도 광주시 초월읍 경수길 11,경기도 광주시 초월읍 지월리 729-23,한국전기차충전서비스,1522-1782,37.419966,127.285521,2020-10-06,5540000,경기도 광주시
대원주유소,주차장,경기도,별도확인,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,0,1,Y,경기도 광주시 오포읍 포은대로 38,경기도 광주시 오포읍 문형리 557-2,케이티,031-767-5907,37.3431399337,127.201989,2020-10-06,5540000,경기도 광주시
완주군청,완주군청 외부 주차장,전라북도,"토,일",09:00,18:00,Y,N,,1,0,N,전라북도 완주군 용진읍 지암로 61,전라북도 완주군 용진읍 운곡리 975-78,전라북도 완주군청,063-290-2663,35.9052851256,127.1607197565,2019-11-06,4720000,전라북도 완주군
근로자종합복지관,근로자종합복지관 주차장,전라북도,연중무휴,00:00,12:00,N,Y,,0,1,N,전라북도 완주군 봉동읍 둔산3로 94,전라북도 완주군 봉동읍 둔산리 881,한국자동차환경협회,1661-9408,35.9609127029,127.1284052014,2019-11-06,4720000,전라북도 완주군
고산시장주차장,고산시장주차장,전라북도,연중무휴,00:00,12:00,N,Y,,0,1,N,,전라북도 완주군 고산면 읍내리 919,한국자동차환경협회,1661-9408,35.973385,127.204494,2019-11-06,4720000,전라북도 완주군
대둔산주차장,대둔산주차장,전라북도,연중무휴,00:00,12:00,N,Y,,0,1,N,,전라북도 완주군 운주면 산북리 610-15,한국자동차환경협회,1661-9408,36.117706,127.333162,2019-11-06,4720000,전라북도 완주군
상관면사무소,상관면사무소,전라북도,연중무휴,00:00,12:00,N,Y,,0,1,N,전라북도 완주군 상관면 신리로 105(상관주민자치센터),전라북도 완주군 상관면 신리 602-3,한국자동차환경협회,1661-9408,35.7712798701,127.2072959375,2019-11-06,4720000,전라북도 완주군
이서휴게소(순천방향),이서휴게소(순천방향),전라북도,연중무휴,00:00,12:00,N,Y,,0,2,N,전라북도 완주군 이서면 호남고속도로 161,,한국자동차환경협회,1661-9408,35.8041216212,127.0238532174,2019-11-06,4720000,전라북도 완주군
이서휴게소(천안방향),이서휴게소(천안방향),전라북도,연중무휴,00:00,12:00,N,Y,,0,2,N,전라북도 완주군 이서면 호남고속도로 162,,한국자동차환경협회,1661-9408,35.8018464324,127.025796,2019-11-06,4720000,전라북도 완주군
전기안전공사 본사,전기안전공사 본사,전라북도,연중무휴,00:00,12:00,N,Y,,0,1,N,전라북도 완주군 이서면 안전로 111,,한국자동차환경협회,1661-9408,35.834941,127.0560922190,2019-11-06,4720000,전라북도 완주군
영광군청 광장,군청앞 주차장,전라남도,연중무휴,00:00,23:59,Y,Y,DC차데모+AC3상+DC콤보,3,1,N,전라남도 영광군 영광읍 중앙로203,전라남도 영광군 영광읍 무령리 198-4,"전라남도 영광군청, 한국환경공단",061-350-4678,35.2774469625,126.5122301,2019-09-10,4970000,전라남도 영광군
영광군청 1주차장,산림과 뒤 주차장,전라남도,연중무휴,00:00,23:59,Y,N,,3,0,N,전라남도 영광군 영광읍 중앙로203,전라남도 영광군 영광읍 무령리 198-4,전라남도 영광군청,061-350-4678,35.2774469625,126.5122301,2019-09-10,4970000,전라남도 영광군
영광군청 2주차장,기록관 앞 주차장,전라남도,연중무휴,00:00,23:59,Y,N,,5,0,N,전라남도 영광군 영광읍 중앙로203,전라남도 영광군 영광읍 무령리 198-4,전라남도 영광군청,061-350-4678,35.2774469625,126.5122301,2019-09-10,4970000,전라남도 영광군
영광 실내수영장,실내수영장 주차장,전라남도,연중무휴,00:00,23:59,Y,Y,DC차데모+AC3상+DC콤보,2,1,N,전라남도 영광군 영광읍 월현로170,전라남도 영광군 영광읍 단주리674,"전라남도 영광군청, 한국환경공단",061-350-4678,35.2891203,126.4940851206,2019-09-10,4970000,전라남도 영광군
영광 예술의전당,예술의전당 주차장,전라남도,연중무휴,00:00,23:59,Y,Y,DC차데모+AC3상+DC콤보,3,1,N,전라남도 영광군 영광읍 천년로13길2-34,전라남도 영광군 영광읍 남천리 76,"전라남도 영광군청, 한국환경공단",061-350-4678,35.2724602700,126.5085559016,2019-09-10,4970000,전라남도 영광군
불갑저수지 수변공원,수변공원 주차장,전라남도,연중무휴,00:00,23:59,Y,Y,DC차데모+AC3상+DC콤보,1,1,N,전라남도 영광군 불갑면 방마로151,전라남도 영광군 불갑면 방마리 산42-5,"전라남도 영광군청, 한국환경공단",061-350-4678,35.2214751,126.5142509,2019-09-10,4970000,전라남도 영광군
대마전기차산업단지,야구장옆 주차장,전라남도,연중무휴,00:00,23:59,Y,Y,DC차데모+AC3상+DC콤보,3,1,N,,전라남도 영광군 대마면 송죽리 1032-5,"전라남도 영광군청, 한국환경공단",061-350-4678,35.287047,126.578919,2019-09-10,4970000,전라남도 영광군
법성면사무소,면사무소 주차장,전라남도,연중무휴,00:00,23:59,Y,Y,DC차데모,1,1,N,전라남도 영광군 법성면 진굴비길68-1,전라남도 영광군 법성면 법성리 631,"전라남도 영광군청, 한국환경공단",061-350-4678,35.3620257,126.4457770672,2019-09-10,4970000,전라남도 영광군
해안도로 노을전시관,노을전시관 옆 주차장,전라남도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상,0,1,N,전라남도 영광군 백수읍 해안로 957,전라남도 영광군 백수읍 대신리 764,한국환경공단,1661-9408,35.3537315628,126.3892892,2019-09-10,4970000,전라남도 영광군
염산 두리관광펜선,염산 두리관광펜선,전라남도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,0,1,N,전라남도 영광군 염산면 칠산로 817,전라남도 영광군 염산면 두우리 692,한국환경공단,1661-9408,35.2360816943,126.3028186544,2019-09-10,4970000,전라남도 영광군
남부주유소,남부주유소,전라남도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,0,1,N,전라남도 영광군 영광읍 영광로 1326,전라남도 영광군 영광읍 학정리 924,한국환경공단,1661-9408,35.2559056700,126.513251,2019-09-10,4970000,전라남도 영광군
해안도로 할리스커피,할리스커피 후면 주차장,전라남도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,0,1,N,전라남도 영광군 백수읍 해안로 918,전라남도 영광군 백수읍 대신리 783-15,한국환경공단,1661-9408,35.35022443,126.3880091,2019-09-10,4970000,전라남도 영광군
낙원주유소,낙원주유소,전라남도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,0,1,N,전라남도 영광군 영광읍 천년로 1329,전라남도 영광군 영광읍 신하리 130-6,한국환경공단,1661-9408,35.2659285,126.4924751952,2019-09-10,4970000,전라남도 영광군
생활체육공원,생활체육공원 주차장,전라남도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,0,1,N,전라남도 영광군 영광읍 물무로 219,전라남도 영광군 영광읍 도동리 365,한국환경공단,1661-9408,35.2703157821,126.5167809213,2019-09-10,4970000,전라남도 영광군
스포티움,스포티움,전라남도,연중무휴,00:00,23:59,Y,N,,3,0,N,전라남도 영광군 영광읍 월현로170,전라남도 영광군 영광읍 단주리 673,전라남도 영광군청,061-350-4678,35.2891203,126.4940851206,2019-09-10,4970000,전라남도 영광군
보건소,보건소,전라남도,연중무휴,00:00,23:59,Y,N,,1,0,N,전라남도 영광군 영광읍 신남로 4길17,전라남도 영광군 영광읍 남천리 326-5,전라남도 영광군청,061-350-4678,35.2746812558,126.5041636556,2019-09-10,4970000,전라남도 영광군
농업기술센터,농업기술센터,전라남도,연중무휴,00:00,23:59,Y,N,,1,0,N,전라남도 영광군 군서면 백수로1465,전라남도 영광군 군서면 만곡리181-59,전라남도 영광군청,061-350-4678,35.2837119165,126.4667129742,2019-09-10,4970000,전라남도 영광군
한국기술교육대학교 고용노동연수원,주차장,경기도,별도확인,09:00,18:00,Y,N,AC완속,1,0,N,"경기도 광주시 오포읍 봉골길 229 (문형리, 고용노동연수원)",경기도 광주시 오포읍 문형리 3,케이티,031-767-5907,37.3651760845,127.1912620340,2020-10-06,5540000,경기도 광주시
지산근린공원 주차장,지하,대구광역시,연중무휴,08:00,23:00,N,Y,DC차데모+AC3상+DC콤보,0,1,Y,대구광역시 수성구 용학로 267,대구광역시 수성구 지산동 1274,대구환경공단,053-605-8060,35.82093452,128.6376141,2019-11-07,B553071,대구환경공단
신매공영주차장,입구 우측,대구광역시,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,1,Y,,대구광역시 수성구 신매동 170-1,대구환경공단,053-605-8060,35.8365111,128.7126686,2019-11-07,B553071,대구환경공단
진천동 행정복지센터 앞 주차장,입구 우측,대구광역시,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,,대구광역시 달서구 진천동 626-31,대구환경공단,053-605-8060,35.8120266,128.5227495,2019-11-07,B553071,대구환경공단
대구체육관 주차장,입구 좌측,대구광역시,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,대구광역시 북구 대구체육관로 39,대구광역시 북구 산격동 1427-1,대구환경공단,053-605-8060,35.8937914,128.6030092915,2019-11-07,B553071,대구환경공단
(주)유일방재산업,전라북도 군산시 원당길 73-5,전라북도,연중무휴,00:00,00:00,Y,N,AC완속,2,,N,전라북도 군산시 원당길 73-5,,대영채비,053-584-1512,35.9515148,126.6793267581,2020-07-10,4670000,전라북도 군산시
차량등록사업소 서부분소,입구 좌측,대구광역시,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,"대구광역시 달서구 성서로 400, 차량등록사업소서부민원분소",대구광역시 달서구 이곡동 1252-3,대구환경공단,053-605-8060,35.8533044830,128.5078791,2019-11-07,B553071,대구환경공단
다사체육공원 주차장,입구 반대편 (주차장 서쪽),대구광역시,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,,대구광역시 달성군 다사읍 이천리 30-1,대구환경공단,053-605-8060,35.8902966,128.4777148,2019-11-07,B553071,대구환경공단
동구 해안동 행정복지센터,입구 우측,대구광역시,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,"대구광역시 동구 방촌로29길 46, 해안동주민센터",대구광역시 동구 방촌동 822-5,대구환경공단,053-605-8060,35.8820761,128.6716797,2019-11-07,B553071,대구환경공단
남구 대명5동 행정복지센터,지상주차장,대구광역시,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,대구광역시 남구 대명로58길 11,대구광역시 남구 대명동 150,대구환경공단,053-605-8060,35.8432344,128.5878291,2019-11-07,B553071,대구환경공단
북구 구암동 행정복지센터,입구 좌측,대구광역시,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,"대구광역시 북구 구암서로 32, 구암동 주민센터",대구광역시 북구 구암동 788-1,대구환경공단,053-605-8060,35.9389234,128.5660435,2019-11-07,B553071,대구환경공단
